dateTime,price
2021-12-10 05:09:00.138,48291.29869432601
2021-12-10 05:14:50.122,48314.28750834733
2021-12-10 05:18:31.053,48322.429464341076
2021-12-10 05:24:59.241,48383.27657851017
2021-12-10 05:30:58.857,48290.24186392079
2021-12-10 05:34:50.318,48226.07461476248
2021-12-10 05:38:16.142,48191.20213158155
2021-12-10 05:43:57.125,48205.4981242966
2021-12-10 05:47:46.582,48170.25659689443
2021-12-10 05:54:06.552,48195.99833031499
2021-12-10 05:58:57.060,48162.39096064561
2021-12-10 06:01:40.773,48196.781576552305
2021-12-10 06:08:48.527,48326.98929326289
2021-12-10 06:14:38.846,48378.646999877856
2021-12-10 06:19:29.738,48414.65105230402
2021-12-10 06:22:08.837,48461.48928787776
2021-12-10 06:28:26.237,48404.69464176987
2021-12-10 06:34:03.643,48334.73807555797
2021-12-10 06:38:57.527,48296.938642324174
2021-12-10 06:44:51.251,48265.33716433094
2021-12-10 06:48:26.627,48298.77234302725
2021-12-10 06:52:47.011,48301.39879191102
2021-12-10 06:58:01.993,48165.20935177667
2021-12-10 07:05:08.480,48051.41389311418
2021-12-10 07:09:38.120,47981.12968590396
2021-12-10 07:14:50.861,47837.15374704896
2021-12-10 07:17:52.228,47830.25882234894
2021-12-10 07:23:51.785,47688.29667304644
2021-12-10 07:28:02.028,47809.90146394864
2021-12-10 07:33:28.277,47945.455836872345
2021-12-10 07:39:42.263,48010.90453393135
2021-12-10 07:44:34.737,48054.73736795025
2021-12-10 07:49:44.636,48002.4581591162
2021-12-10 07:53:16.841,47891.4337384359
2021-12-10 07:59:48.759,47829.54923999133
2021-12-10 08:01:57.168,47777.79092475825
2021-12-10 08:08:48.816,47788.67738369232
2021-12-10 08:14:23.190,47744.373554896745
2021-12-10 08:18:22.555,47770.32093242686
2021-12-10 08:23:59.679,47906.802736243844
2021-12-10 08:30:12.488,48044.30304517891
2021-12-10 08:32:34.077,48026.39499892229
2021-12-10 08:38:07.692,48091.953528458005
2021-12-10 08:44:25.673,48118.57048405591
2021-12-10 08:47:40.973,48091.90429727569
2021-12-10 08:52:56.875,48143.906031197126
2021-12-10 08:58:08.737,48193.07284419096
2021-12-10 09:00:31.794,48186.50182183647
2021-12-10 09:08:09.092,48224.38916261678
2021-12-10 09:13:33.502,48283.14960218811
2021-12-10 09:20:12.191,48148.140106293744
2021-12-10 09:23:17.699,48139.21005492289
2021-12-10 09:28:20.119,48105.743071232486
2021-12-10 09:34:56.885,48127.77631446212
2021-12-10 09:37:51.864,48156.51954493764
2021-12-10 09:43:01.742,48291.569706862676
2021-12-10 09:48:29.724,48361.629889747615
2021-12-10 09:53:50.011,48368.313687229274
2021-12-10 09:58:38.035,48427.92785108339
2021-12-10 10:04:50.053,48486.901903507234
2021-12-10 10:08:27.830,48556.87276868521
2021-12-10 10:14:27.312,48510.42625668296
2021-12-10 10:20:38.814,48394.75510162471
2021-12-10 10:24:12.821,48372.204109742444
2021-12-10 10:30:13.268,48257.38800732609
2021-12-10 10:33:50.041,48275.732056887326
2021-12-10 10:37:06.404,48300.77770190056
2021-12-10 10:43:50.675,48241.10057540315
2021-12-10 10:49:19.879,48275.47004268379
2021-12-10 10:52:11.250,48259.263418818606
2021-12-10 10:58:29.175,48299.783462010135
2021-12-10 11:04:17.969,48295.01401355367
2021-12-10 11:10:03.353,48506.95615059132
2021-12-10 11:13:35.285,48571.804894956476
2021-12-10 11:18:41.166,48584.89983596209
2021-12-10 11:24:13.765,48497.93986638187
2021-12-10 11:29:29.872,48489.29625581903
2021-12-10 11:32:59.859,48452.19394623274
2021-12-10 11:38:42.196,48533.019501694514
2021-12-10 11:44:10.598,48626.45063351594
2021-12-10 11:50:00.296,48681.61889367475
2021-12-10 11:54:03.023,48717.0020837912
2021-12-10 11:59:45.560,48787.38348979893
2021-12-10 12:04:55.438,48902.533729180825
2021-12-10 12:09:31.037,49015.8144541262
2021-12-10 12:12:05.834,49048.52147724865
2021-12-10 12:18:08.183,49219.51390205197
2021-12-10 12:24:20.235,49268.62330547317
2021-12-10 12:29:21.687,49180.39336453069
2021-12-10 12:32:26.093,49090.27912708911
2021-12-10 12:39:31.579,49014.64286687854
2021-12-10 12:42:49.840,48984.58227840383
2021-12-10 12:49:09.711,48963.39379463007
2021-12-10 12:52:40.986,48984.41884679802
2021-12-10 12:58:47.565,49042.23447664938
2021-12-10 13:01:33.538,49115.17859544628
2021-12-10 13:09:15.159,49171.61044484611
2021-12-10 13:12:05.440,49191.886633166796
2021-12-10 13:19:15.145,49133.037789963615
2021-12-10 13:22:48.815,49102.811914105725
2021-12-10 13:29:03.449,48970.11772340453
2021-12-10 13:33:43.094,49119.348997274734
2021-12-10 13:38:59.574,49562.43296126459
2021-12-10 13:43:35.420,49741.62874020479
2021-12-10 13:50:24.522,50087.877392522
2021-12-10 13:53:38.080,50078.84540868675
2021-12-10 14:00:01.339,49818.20930772838
2021-12-10 14:02:15.019,49831.437785844944
2021-12-10 14:08:25.015,49870.39569044506
2021-12-10 14:14:18.667,49852.80819780873
2021-12-10 14:20:00.777,49741.29960149436
2021-12-10 14:23:55.870,49672.41545342567
2021-12-10 14:29:50.856,49644.533560738135
2021-12-10 14:32:41.528,49579.16273179263
2021-12-10 14:38:58.982,49483.87911035123
2021-12-10 14:42:11.457,49573.86822637068
2021-12-10 14:47:40.029,49454.161291266224
2021-12-10 14:53:40.409,49058.808200617634
2021-12-10 14:59:03.458,48502.2965912388
2021-12-10 15:02:16.994,48355.16615867755
2021-12-10 15:09:24.224,47606.834581634525
2021-12-10 15:12:28.930,47784.127492475054
2021-12-10 15:19:31.541,48029.693747550366
2021-12-10 15:22:56.603,48276.43460398829
2021-12-10 15:29:18.765,48428.95300041338
2021-12-10 15:32:25.141,48629.08451031407
2021-12-10 15:38:54.507,48436.59517807325
2021-12-10 15:44:52.502,48288.19745894486
2021-12-10 15:47:50.513,48261.383137370176
2021-12-10 15:53:30.358,47981.284416224196
2021-12-10 15:59:13.001,47975.15304147276
2021-12-10 16:02:31.746,47951.95473108119
2021-12-10 16:09:21.896,47848.7427053165
2021-12-10 16:14:49.981,47825.65583239393
2021-12-10 16:20:22.935,47556.31961646263
2021-12-10 16:23:46.280,47569.99432321352
2021-12-10 16:29:20.229,47600.31862573739
2021-12-10 16:32:12.000,47594.286622506195
